"age","job","marital","education","default_credit","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","term_deposit_subscribed"
"Workforce","admin.","single","secondary","no",4803,"no","no","cellular",16,"jul",129,2,182,2,"success","no"
"Workforce","technician","divorced","secondary","no",291,"yes","no","cellular",7,"may",882,2,-1,0,"unknown","yes"
"Workforce","blue-collar","married","secondary","no",1392,"no","yes","cellular",17,"nov",231,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",143,"yes","no","cellular",7,"jul",122,5,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",1,"yes","no","cellular",22,"jul",152,1,-1,0,"unknown","no"
"Workforce","unemployed","married","tertiary","no",201,"no","no","cellular",4,"feb",209,1,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","primary","no",104,"yes","no","unknown",16,"may",206,4,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",4266,"yes","no","unknown",17,"jun",490,4,-1,0,"unknown","yes"
"Youth","management","single","tertiary","no",3347,"no","no","cellular",18,"may",311,1,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","primary","no",328,"no","yes","cellular",8,"jul",192,1,-1,0,"unknown","no"
"Workforce","entrepreneur","married","secondary","yes",-848,"yes","no","unknown",19,"may",468,1,-1,0,"unknown","no"
"Workforce","admin.","divorced","tertiary","no",846,"yes","no","cellular",13,"may",85,2,370,2,"failure","no"
"Workforce","admin.","married","secondary","no",3307,"no","no","cellular",30,"jul",129,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",1726,"yes","yes","unknown",9,"may",195,1,-1,0,"unknown","no"
"Youth","admin.","single","secondary","no",79,"no","no","cellular",2,"feb",674,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",0,"no","no","cellular",7,"jul",114,1,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",1406,"yes","no","cellular",27,"may",145,1,-1,0,"unknown","yes"
"Workforce","entrepreneur","divorced","secondary","no",2,"yes","yes","cellular",6,"may",593,2,281,4,"failure","no"
"Youth","services","single","secondary","no",683,"yes","no","unknown",9,"may",44,3,-1,0,"unknown","no"
"Workforce","retired","married","primary","yes",-285,"no","yes","cellular",19,"nov",157,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",754,"no","no","cellular",11,"aug",225,4,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",1413,"yes","no","cellular",18,"aug",116,9,-1,0,"unknown","no"
"Workforce","admin.","single","tertiary","no",2889,"yes","no","cellular",5,"may",494,1,-1,0,"unknown","yes"
"Youth","blue-collar","married","secondary","no",360,"yes","no","telephone",19,"nov",46,1,182,2,"failure","no"
"Workforce","services","married","secondary","no",2257,"yes","no","unknown",14,"may",203,1,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",2017,"yes","no","cellular",18,"may",213,4,-1,0,"unknown","no"
"Retired","housemaid","married","primary","no",2140,"no","no","cellular",6,"sep",109,3,276,8,"unknown","no"
"Workforce","self-employed","married","secondary","no",4920,"no","no","telephone",2,"jun",392,2,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",0,"yes","yes","cellular",15,"jul",146,4,-1,0,"unknown","no"
"Youth","services","single","secondary","no",2,"yes","no","cellular",15,"may",153,2,-1,0,"unknown","yes"
"Youth","blue-collar","single","primary","no",-71,"no","yes","cellular",30,"jul",70,3,-1,0,"unknown","no"
"Workforce","blue-collar","single","primary","no",20,"yes","no","unknown",7,"may",81,2,-1,0,"unknown","no"
"Workforce","retired","married","primary","no",11,"yes","yes","cellular",18,"aug",48,10,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",1158,"yes","no","cellular",18,"may",61,7,-1,0,"unknown","no"
"Workforce","management","divorced","secondary","no",2762,"no","no","cellular",22,"aug",309,7,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",1031,"yes","no","cellular",17,"jul",84,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",221,"yes","no","unknown",9,"may",122,2,-1,0,"unknown","no"
"Youth","services","married","secondary","no",-632,"yes","yes","cellular",20,"apr",18,5,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",873,"yes","no","unknown",23,"may",145,4,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",124,"no","no","cellular",29,"aug",60,4,-1,0,"unknown","no"
"Workforce","retired","married","primary","no",610,"no","no","unknown",9,"jun",86,2,-1,0,"unknown","no"
"Retired","retired","married","primary","no",2883,"no","no","cellular",23,"apr",158,1,-1,0,"unknown","yes"
"Workforce","technician","divorced","tertiary","no",568,"yes","no","unknown",24,"oct",112,1,-1,0,"unknown","yes"
"Workforce","housemaid","single","secondary","no",1606,"no","no","telephone",17,"nov",762,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",2400,"no","no","cellular",21,"oct",262,3,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1210,"no","no","unknown",11,"jun",935,1,-1,0,"unknown","yes"
"Workforce","blue-collar","married","primary","yes",-98,"yes","no","cellular",20,"nov",182,2,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",4978,"yes","no","cellular",12,"may",313,1,-1,0,"unknown","no"
"Workforce","retired","married","primary","no",1672,"no","no","cellular",17,"jul",128,3,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",2440,"no","yes","cellular",17,"nov",334,1,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",-232,"no","yes","cellular",7,"aug",118,2,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",2959,"yes","no","telephone",18,"may",325,1,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",80,"no","no","cellular",17,"jul",123,1,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",2,"no","no","cellular",3,"feb",165,5,6,3,"unknown","no"
"Workforce","management","married","tertiary","no",0,"no","no","unknown",29,"may",206,2,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",42,"yes","no","unknown",7,"may",564,3,-1,0,"unknown","no"
"Retired","retired","married","primary","no",751,"yes","no","unknown",15,"may",133,1,-1,0,"unknown","no"
"Youth","services","married","secondary","yes",-849,"yes","no","unknown",30,"may",138,2,-1,0,"unknown","no"
"Workforce","admin.","divorced","secondary","no",399,"yes","yes","cellular",18,"nov",166,3,96,2,"failure","no"
"Youth","technician","single","tertiary","no",1109,"no","no","cellular",22,"aug",215,2,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",616,"no","yes","cellular",28,"jul",117,4,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",228,"yes","no","cellular",17,"apr",273,1,343,1,"unknown","no"
"Workforce","blue-collar","divorced","secondary","no",311,"yes","no","cellular",11,"may",200,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",3764,"no","no","telephone",9,"mar",450,3,181,6,"success","yes"
"Workforce","self-employed","married","secondary","no",5068,"no","no","cellular",8,"jul",256,2,-1,0,"unknown","no"
"Youth","student","single","secondary","no",5836,"no","no","cellular",2,"sep",281,2,493,2,"failure","no"
"Youth","management","married","tertiary","no",1731,"no","no","cellular",31,"jul",361,4,-1,0,"unknown","yes"
"Youth","blue-collar","single","secondary","no",-159,"no","yes","telephone",21,"nov",49,1,-1,0,"unknown","no"
"Workforce","unemployed","single","tertiary","no",0,"no","no","cellular",6,"feb",39,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",178,"yes","no","cellular",11,"jul",595,2,-1,0,"unknown","no"
"Youth","services","married","secondary","no",292,"yes","yes","cellular",15,"apr",651,4,-1,0,"unknown","no"
"Workforce","retired","married","primary","no",-464,"yes","no","cellular",29,"jul",820,6,-1,0,"unknown","no"
"Youth","admin.","married","tertiary","no",176,"yes","no","cellular",25,"jul",50,1,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",0,"no","no","unknown",20,"jun",12,14,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",788,"yes","no","cellular",17,"apr",392,1,-1,0,"unknown","no"
"Youth","services","divorced","secondary","no",991,"yes","no","unknown",27,"may",148,1,-1,0,"unknown","no"
"Retired","retired","married","primary","no",158,"no","no","cellular",18,"feb",360,1,-1,0,"unknown","no"
"Retired","management","divorced","primary","no",38,"yes","no","unknown",15,"may",78,4,-1,0,"unknown","no"
"Workforce","management","single","secondary","no",142,"no","yes","cellular",6,"aug",99,4,-1,0,"unknown","no"
"Youth","management","divorced","tertiary","no",5754,"yes","no","cellular",18,"nov",32,1,181,1,"failure","no"
"Retired","services","married","secondary","no",4428,"no","no","cellular",5,"aug",382,1,97,5,"unknown","no"
"Workforce","blue-collar","married","primary","no",47,"no","yes","unknown",3,"jul",326,1,-1,0,"unknown","no"
"Workforce","admin.","divorced","secondary","no",-637,"yes","no","cellular",17,"nov",153,1,-1,0,"unknown","no"
"Youth","admin.","married","tertiary","no",798,"yes","no","cellular",8,"mar",284,2,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","primary","no",-232,"yes","no","unknown",19,"jun",168,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",5517,"yes","no","cellular",10,"jul",584,1,-1,0,"unknown","yes"
"Youth","blue-collar","single","secondary","no",23,"no","no","cellular",26,"feb",590,2,-1,0,"unknown","no"
"Retired","technician","married","secondary","no",50,"yes","no","cellular",22,"jul",213,5,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",2953,"yes","yes","cellular",5,"feb",388,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",366,"yes","no","cellular",28,"jul",551,5,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",766,"yes","no","unknown",16,"jul",6,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",305,"no","no","cellular",7,"aug",140,1,99,1,"failure","no"
"Workforce","services","married","secondary","no",4392,"no","no","cellular",18,"nov",23,2,110,2,"failure","no"
"Youth","blue-collar","single","primary","no",5418,"yes","no","unknown",6,"jun",25,6,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",1137,"no","no","cellular",29,"jan",383,2,206,1,"unknown","no"
"Workforce","retired","divorced","tertiary","no",-309,"yes","no","unknown",19,"jun",500,2,-1,0,"unknown","yes"
"Youth","technician","single","secondary","no",10152,"yes","no","cellular",10,"jul",266,1,-1,0,"unknown","no"
"Workforce","housemaid","divorced","secondary","no",314,"no","no","unknown",9,"jun",249,2,-1,0,"unknown","no"
"Youth","housemaid","single","tertiary","no",1107,"yes","no","cellular",18,"mar",201,1,-1,0,"unknown","yes"
"Youth","technician","married","secondary","no",587,"no","yes","cellular",21,"nov",23,8,126,5,"unknown","no"
"Youth","blue-collar","single","primary","no",185,"no","no","unknown",26,"jun",11,1,-1,0,"unknown","no"
"Youth","technician","married","tertiary","no",4,"yes","no","telephone",24,"jul",70,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",743,"no","no","unknown",5,"jun",36,2,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",3726,"yes","no","cellular",29,"jul",369,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",287,"yes","no","cellular",21,"aug",676,8,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","no",176,"no","no","cellular",24,"jul",78,1,-1,0,"unknown","no"
"Workforce","housemaid","single","secondary","no",1042,"no","no","telephone",18,"nov",129,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","unknown","no",91,"yes","no","unknown",16,"may",37,1,-1,0,"unknown","no"
"Workforce","technician","single","secondary","no",-529,"yes","no","cellular",21,"nov",18,5,-1,0,"unknown","no"
"Youth","student","single","unknown","no",-145,"no","yes","cellular",8,"jul",154,1,-1,0,"unknown","no"
"Workforce","admin.","divorced","primary","no",50,"yes","yes","cellular",23,"jul",379,1,-1,0,"unknown","no"
"Youth","services","single","secondary","no",-232,"no","no","cellular",28,"jan",285,1,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",894,"yes","no","cellular",10,"jul",105,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",0,"yes","no","cellular",22,"apr",315,1,-1,0,"unknown","yes"
"Workforce","entrepreneur","married","tertiary","no",1654,"no","no","unknown",17,"jun",116,1,-1,0,"unknown","no"
"Workforce","services","divorced","secondary","no",-330,"yes","yes","unknown",27,"may",207,2,-1,0,"unknown","no"
"Youth","blue-collar","single","primary","no",-79,"yes","no","unknown",30,"may",385,5,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",251,"no","yes","unknown",6,"jun",85,3,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",72,"yes","yes","cellular",20,"apr",885,5,150,7,"failure","yes"
"Youth","technician","single","secondary","no",433,"yes","no","unknown",8,"may",163,2,-1,0,"unknown","no"
"Workforce","services","married","primary","no",13118,"no","no","cellular",5,"aug",414,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",-97,"yes","no","cellular",3,"feb",216,4,271,5,"failure","no"
"Retired","retired","divorced","secondary","no",631,"no","no","telephone",11,"aug",95,1,-1,0,"unknown","no"
"Youth","technician","single","tertiary","no",213,"no","no","cellular",21,"aug",152,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",6215,"yes","no","cellular",11,"may",549,1,-1,0,"unknown","no"
"Youth","technician","married","tertiary","no",4401,"no","no","cellular",12,"aug",96,2,104,1,"success","no"
"Workforce","student","single","unknown","no",444,"no","no","cellular",14,"aug",137,1,102,5,"success","yes"
"Workforce","technician","married","secondary","no",2528,"no","yes","unknown",19,"jun",216,1,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","no",336,"yes","no","unknown",21,"may",713,4,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",132,"no","no","cellular",17,"mar",220,1,-1,0,"unknown","yes"
"Workforce","technician","single","secondary","no",17092,"no","no","cellular",17,"nov",35,1,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",1018,"no","no","cellular",18,"aug",280,2,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",3402,"no","no","cellular",3,"jun",88,2,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",1605,"yes","no","cellular",16,"jul",94,3,-1,0,"unknown","no"
"Workforce","admin.","single","secondary","no",245,"yes","yes","cellular",17,"apr",71,2,345,2,"success","no"
"Youth","admin.","single","secondary","no",189,"yes","no","cellular",31,"jul",68,2,-1,0,"unknown","no"
"Youth","services","married","secondary","no",0,"yes","yes","cellular",6,"may",315,1,281,15,"unknown","no"
"Youth","services","single","secondary","no",1659,"yes","no","unknown",30,"may",120,6,-1,0,"unknown","no"
"Youth","services","married","unknown","no",1016,"no","no","cellular",30,"jul",141,2,-1,0,"unknown","no"
"Retired","technician","married","secondary","no",914,"no","no","unknown",4,"aug",64,1,-1,0,"unknown","no"
"Youth","student","single","secondary","no",794,"no","no","cellular",26,"jul",607,3,171,3,"unknown","yes"
"Youth","management","married","tertiary","no",997,"yes","yes","cellular",21,"nov",81,1,-1,0,"unknown","no"
"Workforce","self-employed","married","tertiary","no",2084,"yes","no","unknown",21,"may",137,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",1584,"yes","no","telephone",21,"nov",661,1,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",86,"no","no","cellular",31,"jul",128,2,-1,0,"unknown","no"
"Youth","technician","divorced","secondary","no",-94,"yes","no","unknown",26,"may",114,2,-1,0,"unknown","no"
